N,P,K,temperature,humidity,ph,rainfall,label,N_P_ratio,P_K_ratio,N_K_ratio,total_NPK,temp_humidity,rainfall_ph,temp_sq,rainfall_sq,temp_bin,rain_bin,label_encoded
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,3.919999843200006,0.48076922152366885,1.8846153483727819,175,2102.1429254624986,306.8126514188679,639.0853368508238,2429.9542460013777,1,0,21
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon,3.879999844800006,0.4999999900000002,1.939999961200001,172,2121.236144854942,299.11817984868304,687.4915348667736,2409.39017524382,1,0,21
90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon,5.624999648437521,0.3555555476543212,1.9999999555555568,151,2009.0634828080895,318.08208213909626,621.0528821521615,2556.0211824685125,1,0,21
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,watermelon,7.9166660069445,0.2608695595463139,2.0652173464083186,153,2123.81536372646,345.56874755308536,687.3140931483067,2987.0855083713573,1,0,21
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon,3.5652172362949024,0.4693877455226991,1.6734693536026664,154,2338.6992642354817,355.38299699254446,718.981793527022,2673.404741707687,1,0,21
82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon,3.279999868800005,0.49019606881968497,1.6078431057285667,158,2126.788153376956,292.2453111858898,591.1389741207571,2314.8110839337673,1,0,21
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,watermelon,3.928571288265311,0.6086956389413992,2.391304295841211,184,2138.7155441493496,333.1364179284757,590.055112045784,2627.635187949063,1,0,21
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon,5.619047351473935,0.41176469780853536,2.313725444828913,190,2109.2620133237797,324.47250218940957,596.8243776867142,2360.251360102988,1,0,21
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon,5.999999700000014,0.4444444345679015,2.666666607407409,185,2276.5124665557128,331.55222980164535,658.731256396893,2940.5918943261117,1,0,21
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,12.999998142857407,0.13461538202662726,1.7499999663461545,150,2093.0707397454053,361.2426843751373,628.9079257296684,3180.918175025485,1,0,21
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon,13.499997750000375,0.10909090710743806,1.4727272459504137,142,2137.2421721888486,315.9370980958232,619.4675596477954,2673.6129637762338,1,0,21
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon,7.7692301715976795,0.24074073628257897,1.8703703357338828,168,2108.4416271974783,384.75475972652765,646.6344829560956,3174.358524975798,1,0,21
101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,watermelon,5.941176121107286,0.3090909034710745,1.8363636029752073,173,2123.385863758505,287.9889941500428,593.954520363326,1992.647187376895,1,0,21
111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon,18.49999691666718,0.11320754503381991,2.0943395831256684,170,2347.058492451132,290.82453954883835,701.8824666011606,2121.875705539172,1,0,21
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon,10.699998930000108,0.20408162848813005,2.1836734248229916,166,2299.1750310222783,305.65153985061113,667.293728456528,2047.28251976666,1,0,21
115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon,10.454544504132318,0.23913042958412112,2.499999945652175,172,2182.6997307058546,267.05682076880106,596.1374722249061,1625.8329257174337,1,0,21
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon,3.359999865600005,0.48076922152366885,1.6153845843195274,161,1980.2531834724612,270.79440359893425,593.9896261076876,1954.4353105285973,1,0,21
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon,17.1428546938779,0.14893616704391135,2.5531914350384803,174,2013.4636886031742,364.4041324607843,587.9570041367997,2999.288731253253,1,0,21
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,7.583332701388942,0.2608695595463139,1.9782608265595474,149,2107.096756944974,306.48975824531664,607.3555545425824,2334.0677325496576,1,0,21
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon,4.045454361570256,0.42307691494082855,1.711538428624261,163,2143.810377399917,330.426297313811,619.8512134057439,2824.525178390672,1,0,21
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,5.947368108033257,0.41304346928166374,2.4565216857277896,178,2061.9913584002447,311.32207657787654,646.1072716505472,2452.548020669743,1,0,21
97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon,4.409090708677695,0.4399999912000002,1.939999961200001,169,2262.215012434992,399.28013060342386,689.602693805393,3478.4974233327625,1,0,21
117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon,3.8999998700000043,0.5999999880000003,2.339999953200001,197,2171.5805353640203,314.261965556681,620.0717206679636,2170.8213046428286,1,0,21
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon,6.428570969387788,0.2692307640532545,1.7307691974852077,156,2216.5017982013796,381.4614607612392,617.3937081719758,3561.6155589677433,1,0,21
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon,4.521738933837438,0.4893616917157087,2.212765910366683,174,2339.3689705928787,290.5391128377821,728.0352562319418,1841.518878869376,1,0,21
81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon,5.062499683593769,0.3555555476543212,1.799999960000001,142,2320.6155056922576,402.0321531160063,723.8444508735448,3571.2337235295086,1,0,21
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon,17.599996480000705,0.10638297645993668,1.8723403856948855,140,2241.819370040962,274.25495189590094,668.9855491408446,1694.6023437869262,1,0,21
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon,13.142855265306391,0.1555555520987655,2.0444443990123466,144,2166.971062573901,357.7207480398001,713.2145802431002,2653.314667443387,1,0,21
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon,4.499999750000014,0.35999999280000017,1.6199999676000008,149,2139.5231977449216,311.16012875645737,699.0838984179276,2286.606621140599,1,0,21
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon,22.199995560000886,0.09090908925619838,2.018181781487604,171,2218.974133936712,331.16295927788286,690.8193759342489,2579.2886206103594,1,0,21
108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon,4.695651969754262,0.45098038331411017,2.117647017301039,182,2250.85168755761,245.65624624594287,720.5821262192031,1618.3437980787362,1,0,21
113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon,3.7666665411111153,0.5999999880000003,2.259999954800001,193,2186.974270041256,275.43794249844063,678.0645277626594,1925.2019648791675,1,0,21
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon,8.299999170000083,0.1886792417230332,1.5660377063011754,146,2119.245572578884,302.06643074717823,621.5022868401469,2377.4005454168055,1,0,21
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,9.181817347107515,0.21568627028066137,1.9803921180315271,163,2148.8276033182688,300.25483542285684,650.6259049312989,1954.24998108586,1,0,21
114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon,5.4285711700680395,0.3818181748760332,2.0727272350413233,190,2237.5116492305006,372.28379211751337,647.3889481466889,3308.0323790526695,1,0,21
99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon,16.499997250000458,0.13333333037037046,2.199999951111112,150,2261.2164464103885,244.31232385758767,682.56208335557,1657.4751466639084,1,0,21
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon,4.599999770000012,0.3636363570247935,1.6727272423140502,167,2197.3372520864987,390.42673007256303,630.2483485450412,3512.363272011007,1,0,21
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,13.142855265306391,0.14583333029513895,1.916666626736112,147,2276.286693726407,378.34701907861717,690.386466633064,2957.9985191864766,1,0,21
91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon,3.791666508680562,0.43636362842975224,1.6545454244628106,170,2182.8765919523053,292.7273084086217,690.1452692227546,2187.2808992052574,1,0,21
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,5.2380949886621435,0.38888888168724295,2.0370369993141297,185,2348.150295564781,320.2682992646119,714.8622643731327,2252.8759304173986,1,0,21
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,4.479999820800007,0.49019606881968497,2.1960783883121886,188,2143.230009670286,393.24794406026285,627.3757253477339,3217.7218550576044,1,0,21
89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon,3.5599998576000056,0.46296295438957497,1.6481481176268868,168,2113.0310029826865,311.2635609056319,609.7782932204295,2400.4030485490525,1,0,21
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,9.9999990000001,0.1886792417230332,1.8867924172303319,163,2076.5843749567025,260.9344693286061,602.3868126370154,1764.5546544331382,1,0,21
83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon,3.7727271012396772,0.4074073998628259,1.5370370085733889,159,2122.741369059941,342.10735902292816,670.686884819416,2970.206462289544,1,0,21
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,6.785713801020443,0.2799999944000001,1.8999999620000008,159,2245.6560904803596,369.4753984268697,709.3332974360193,3171.791643288941,1,0,21
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,3.9666665344444487,0.6122448854643902,2.4285713790087473,198,2040.2614710048263,329.41752621429197,643.0255009055974,2277.273077640228,1,0,21
97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon,8.083332659722279,0.25531914350384805,2.0638297433227715,156,2266.718549050787,394.3169321340495,639.4751669521252,3397.3716458319054,1,0,21
110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon,15.714283469388075,0.1555555520987655,2.4444443901234583,162,2256.1505794305517,299.08934448056044,709.603602824551,2335.2366261081675,1,0,21
96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon,5.333333037037053,0.35999999280000017,1.919999961600001,164,2135.542274616281,286.7482575992808,641.6618205271891,1724.9225561723251,1,0,21
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,3.608695495274109,0.41818181057851256,1.5090908816528932,161,2256.496374131702,284.2025514762662,723.475599853303,1933.5312831067124,1,0,21
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,4.999999791666675,0.5106382870076961,2.5531914350384803,191,2412.92542846884,366.5644009723971,728.2461891873239,3427.95810199761,1,0,21
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,6.764705484429089,0.3090909034710745,2.0909090528925627,187,2595.6331092060555,190.3022064338606,760.5609331707993,788.6286040926747,1,0,15
114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon,4.222222065843627,0.5624999882812503,2.3749999505208343,189,2588.3000407149543,171.85407506002022,773.9828976972357,692.9558647987708,1,0,15
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,4.039999838400006,0.48076922152366885,1.9423076549556222,178,2741.7867897684214,152.04684857790886,846.7578570947084,507.3744208142145,1,0,15
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,6.555555191358045,0.34615383949704154,2.269230725591717,188,2547.766929286928,136.2590451092762,786.7708565521637,431.0702003863244,1,0,15
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,3.653846013313615,0.5777777649382719,2.111111064197532,166,2828.8515329177694,172.27314749377115,895.0212538427498,793.017841838122,1,0,15
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,3.239999870400005,0.5102040712203251,1.6530611907538533,155,2785.3111252187805,159.58259755564004,892.154629305356,689.7152368583804,1,0,15
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,4.8749997968750085,0.45283018013527965,2.2075471281594883,194,2690.087566874437,134.0695388990108,851.0177540184698,453.8137495093983,1,0,15
114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon,3.7999998733333373,0.5882352825836219,2.2352940738177636,195,2634.464577383257,157.40376167652397,855.5089973214748,672.6224287430992,1,0,15
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,18.83333019444497,0.11538461316568052,2.173076881286983,171,2508.560217249291,169.98125792337567,770.7937389358046,635.8512518764646,1,0,15
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,4.153845994082846,0.49999999038461557,2.0769230369822496,186,2717.3867520012836,162.72515482637075,830.9550164955547,688.4528531806696,1,0,15
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,2.699999910000003,0.6249999869791669,1.6874999648437508,159,2626.9528713568548,180.4262430286937,813.6070192571988,892.0265695505518,1,0,15
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,12.77777635802485,0.17307691974852077,2.2115384190088765,176,2644.5016450831677,175.2809592142293,844.9399414107055,847.9437602127812,1,0,15
83,7,45,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon,11.857141163265547,0.1555555520987655,1.844444403456791,135,2639.066983181066,169.81591206725562,845.8894838094977,641.6161129910721,1,0,15
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,3.9999998095238185,0.3818181748760332,1.5272726995041328,160,2698.8862625858933,136.93025032006972,810.5925231953418,444.5705204169779,1,0,15
109,26,45,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon,4.192307531065095,0.5777777649382719,2.422222168395063,180,2556.1972616267976,134.38725393946876,799.7435100837058,466.1248645282145,1,0,15
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,3.5185183882030224,0.4909090819834713,1.7272726958677693,177,2597.034273815181,128.66767026561598,810.6619356127329,436.23350458016955,1,0,15
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,23.79999524000095,0.09090908925619838,2.1636363242975216,179,2799.655585814235,165.56482816049711,881.4050823103984,720.3452573608274,1,0,15
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,7.857142295918408,0.2745097985390236,2.1568627028066136,175,2477.2330618827386,129.3786831843396,730.3047621330201,452.00247616960206,1,0,15
82,18,48,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon,4.555555302469149,0.3749999921875002,1.7083332977430563,148,2739.8860899699243,164.48246107412768,846.5704058039361,713.2004629462244,1,0,15
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,6.214285270408196,0.2916666605902779,1.8124999622395843,149,2749.177297436639,192.3033413378635,881.6378451639213,847.4072023352884,1,0,15
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon,9.444443395061846,0.16981131755072987,1.603773554645782,147,2619.4524682915126,185.60594047822445,795.5893867351225,828.6651816729884,1,0,15
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon,16.666663888889353,0.11320754503381991,1.8867924172303319,159,2728.6722415912677,144.50371654283683,844.0466150681858,560.0893187408632,1,0,15
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon,8.916665923611173,0.2608695595463139,2.3260869059546327,165,2768.5300245927924,180.8473385027276,874.5270180115128,760.0600282816542,1,0,15
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon,6.999999461538503,0.2765957387958354,1.9361701715708475,151,2690.756773381029,171.76485360295206,847.373660079718,781.5392242130109,1,0,15
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,4.079999836800006,0.4999999900000002,2.039999959200001,177,2620.6329239771426,124.1891956129775,795.5111971373449,414.53006583693093,1,0,15
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon,4.679999812800007,0.47169810430758297,2.2075471281594883,195,2682.562194184065,157.2707911661846,847.8920075438892,601.2402884662587,1,0,15
85,21,52,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon,4.047618854875292,0.40384614607988184,1.6346153531804741,158,2669.498715086767,143.95581068440652,877.8187934590078,561.4941417906472,1,0,15
